
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1
SRP45,201405300020,90.25,18.26
SRP45,201405300025,90.27,18.27
SRP45,201405300030,90.52,18.09
SRP45,201405300035,90.32,18.07
SRP45,201405300040,90.1,18.13
SRP45,201405300045,90.12,18.08
SRP45,201405300050,90.28,18.0
SRP45,201405300055,90.52,17.88
SRP45,201405300100,90.18,18.06
SRP45,201405300105,89.91,18.27
SRP45,201405300110,89.31,18.64
SRP45,201405300115,88.92,18.89
SRP45,201405300120,88.75,19.0
SRP45,201405300125,88.54,19.15
SRP45,201405300130,88.36,19.24
SRP45,201405300135,88.25,19.32
SRP45,201405300140,88.21,19.29
SRP45,201405300145,88.2,19.31
SRP45,201405300150,88.18,19.33
SRP45,201405300155,88.03,19.41
SRP45,201405300200,87.78,19.65
SRP45,201405300205,87.58,19.77
SRP45,201405300210,87.42,19.83
SRP45,201405300215,87.35,19.83
SRP45,201405300220,87.22,19.84
SRP45,201405300225,87.17,19.82
SRP45,201405300230,87.06,19.88
SRP45,201405300235,87.03,19.92
SRP45,201405300240,86.94,20.03
SRP45,201405300245,86.85,20.23
SRP45,201405300250,86.52,20.65
SRP45,201405300255,86.47,20.72
SRP45,201405300300,86.56,20.54
SRP45,201405300305,86.47,20.6
SRP45,201405300310,86.38,20.75
SRP45,201405300315,86.32,20.81
SRP45,201405300320,86.11,21.05
SRP45,201405300325,85.91,21.42
SRP45,201405300330,85.73,21.68
SRP45,201405300335,85.62,21.79
SRP45,201405300340,85.57,21.99
SRP45,201405300345,85.46,22.34
SRP45,201405300350,85.08,22.81
SRP45,201405300355,84.79,23.17
SRP45,201405300400,84.72,23.22
SRP45,201405300405,84.52,23.43
SRP45,201405300410,84.16,23.82
SRP45,201405300415,84.04,23.83
SRP45,201405300420,83.93,23.93
SRP45,201405300425,83.71,24.12
SRP45,201405300430,83.61,24.25
SRP45,201405300435,83.79,23.99
SRP45,201405300440,83.62,24.32
SRP45,201405300445,83.39,24.58
SRP45,201405300450,83.43,24.34
SRP45,201405300455,83.5,24.15
SRP45,201405300500,83.39,24.29
SRP45,201405300505,83.3,24.23
SRP45,201405300510,83.34,24.14
SRP45,201405300515,83.28,24.16
SRP45,201405300520,83.19,24.23
SRP45,201405300525,82.85,24.69
SRP45,201405300530,82.65,24.89
SRP45,201405300535,82.54,24.97
SRP45,201405300540,82.29,25.21
SRP45,201405300545,82.15,25.63
SRP45,201405300550,82.02,25.99
SRP45,201405300555,82.11,25.88
SRP45,201405300600,82.18,25.72
SRP45,201405300605,82.18,25.64
SRP45,201405300610,82.15,25.72
SRP45,201405300615,82.17,25.82
SRP45,201405300620,82.09,25.94
SRP45,201405300625,82.08,25.99
SRP45,201405300630,82.09,25.92
SRP45,201405300635,82.09,25.84
SRP45,201405300640,81.93,25.97
SRP45,201405300645,81.93,25.85
SRP45,201405300650,81.86,25.86
SRP45,201405300655,81.77,25.87
SRP45,201405300700,81.82,25.85
SRP45,201405300705,81.64,25.96
SRP45,201405300710,81.55,26.05
SRP45,201405300715,81.37,26.21
SRP45,201405300720,81.16,26.62
SRP45,201405300725,80.92,26.94
SRP45,201405300730,80.83,26.93
SRP45,201405300735,80.67,27.04
SRP45,201405300740,80.67,27.12
SRP45,201405300745,80.65,27.18
SRP45,201405300750,80.55,27.17
SRP45,201405300755,80.49,27.13
SRP45,201405300800,80.44,27.11
SRP45,201405300805,80.28,27.36
SRP45,201405300810,79.99,27.97
SRP45,201405300815,79.72,28.47
SRP45,201405300820,79.54,28.63
SRP45,201405300825,79.47,28.73
SRP45,201405300830,79.27,29.05
SRP45,201405300835,79.09,29.23
SRP45,201405300840,78.98,29.49
SRP45,201405300845,78.91,29.48
SRP45,201405300850,79.02,29.26
SRP45,201405300855,79.12,29.23
SRP45,201405300900,79.02,29.13
SRP45,201405300905,79.02,28.88
SRP45,201405300910,79.02,28.69
SRP45,201405300915,79.0,28.81
SRP45,201405300920,78.87,29.14
SRP45,201405300925,78.8,29.2
SRP45,201405300930,78.75,29.02
SRP45,201405300935,78.82,28.62
SRP45,201405300940,78.96,28.2
SRP45,201405300945,78.96,28.13
SRP45,201405300950,79.05,28.0
SRP45,201405300955,79.18,27.51
SRP45,201405301000,79.36,26.94
SRP45,201405301005,79.23,27.13
SRP45,201405301010,79.03,27.26
SRP45,201405301015,79.05,27.16
SRP45,201405301020,79.11,27.14
SRP45,201405301025,79.09,27.13
SRP45,201405301030,79.03,27.14
SRP45,201405301035,79.05,27.04
SRP45,201405301040,79.05,26.98
SRP45,201405301045,78.89,27.11
SRP45,201405301050,78.78,27.18
SRP45,201405301055,78.84,27.11
SRP45,201405301100,78.8,27.07
SRP45,201405301105,78.75,26.99
SRP45,201405301110,78.6,27.06
SRP45,201405301115,78.33,27.37
SRP45,201405301120,78.08,27.75
SRP45,201405301125,77.92,27.89
SRP45,201405301130,77.92,27.82
SRP45,201405301135,77.74,28.03
SRP45,201405301140,77.77,27.95
SRP45,201405301145,77.94,27.64
SRP45,201405301150,77.86,27.62
SRP45,201405301155,77.65,27.83
SRP45,201405301200,77.56,28.1
SRP45,201405301205,77.32,28.47
SRP45,201405301210,77.22,28.62
SRP45,201405301215,77.14,28.81
SRP45,201405301220,77.02,28.97
SRP45,201405301225,76.86,29.25
SRP45,201405301230,76.75,29.28
SRP45,201405301235,76.77,29.18
SRP45,201405301240,76.73,29.39
SRP45,201405301245,76.53,29.62
SRP45,201405301250,76.51,29.53
SRP45,201405301255,76.44,29.63
SRP45,201405301300,76.68,29.39
SRP45,201405301305,76.96,29.19
SRP45,201405301310,77.02,29.23
SRP45,201405301315,77.11,29.08
SRP45,201405301320,77.16,29.05
SRP45,201405301325,77.2,29.03
SRP45,201405301330,77.22,29.07
SRP45,201405301335,77.32,28.98
SRP45,201405301340,77.34,29.02
SRP45,201405301345,77.38,29.04
SRP45,201405301350,77.56,28.92
SRP45,201405301355,77.74,28.93
SRP45,201405301400,77.88,28.93
SRP45,201405301405,78.15,28.69
SRP45,201405301410,78.57,28.22
SRP45,201405301415,78.84,27.95
SRP45,201405301420,79.0,27.72
SRP45,201405301425,79.16,27.49
SRP45,201405301430,79.38,27.3
SRP45,201405301435,79.75,27.11
SRP45,201405301440,80.19,26.62
SRP45,201405301445,80.67,25.98
SRP45,201405301450,80.87,25.62
SRP45,201405301455,81.18,25.32
SRP45,201405301500,81.52,25.08
SRP45,201405301505,82.0,24.5
SRP45,201405301510,82.27,24.04
SRP45,201405301515,82.36,24.01
SRP45,201405301520,82.76,23.87
SRP45,201405301525,83.32,23.48
SRP45,201405301530,83.68,23.03
SRP45,201405301535,83.97,22.62
SRP45,201405301540,84.15,22.37
SRP45,201405301545,84.61,22.01
SRP45,201405301550,85.39,21.25
SRP45,201405301555,86.11,20.65
SRP45,201405301600,86.79,20.12
SRP45,201405301605,87.03,19.81
SRP45,201405301610,87.03,19.76
SRP45,201405301615,87.19,19.61
SRP45,201405301620,87.51,19.36
SRP45,201405301625,87.64,19.3
SRP45,201405301630,87.48,19.41
SRP45,201405301635,87.53,19.3
SRP45,201405301640,87.31,19.44
SRP45,201405301645,87.48,19.44
SRP45,201405301650,88.18,19.04
SRP45,201405301655,88.5,18.84
SRP45,201405301700,88.74,18.77
SRP45,201405301705,89.82,18.25
SRP45,201405301710,90.23,18.13
SRP45,201405301715,90.54,17.93
SRP45,201405301720,90.61,17.88
SRP45,201405301725,90.52,17.92
SRP45,201405301730,91.17,17.65
SRP45,201405301735,91.69,17.25
SRP45,201405301740,91.62,17.15
SRP45,201405301745,91.35,17.54
SRP45,201405301750,91.45,17.54
SRP45,201405301755,91.99,17.15
SRP45,201405301800,92.61,16.64
SRP45,201405301805,93.13,16.16
SRP45,201405301810,93.18,16.07
SRP45,201405301815,93.16,15.99
SRP45,201405301820,93.63,15.09
SRP45,201405301825,94.44,14.43
SRP45,201405301830,94.77,14.5
SRP45,201405301835,95.07,14.26
SRP45,201405301840,95.29,14.03
SRP45,201405301845,96.06,13.66
SRP45,201405301850,96.46,13.39
SRP45,201405301855,97.12,13.12
SRP45,201405301900,96.22,13.05
SRP45,201405301905,96.53,12.73
SRP45,201405301910,97.09,12.62
SRP45,201405301915,97.05,12.63
SRP45,201405301920,97.54,12.51
SRP45,201405301925,98.58,12.23
SRP45,201405301930,98.17,12.36
SRP45,201405301935,96.87,12.69
SRP45,201405301940,96.87,12.61
SRP45,201405301945,98.17,12.14
SRP45,201405301950,97.92,12.25
SRP45,201405301955,97.29,12.59
SRP45,201405302000,97.03,12.74
SRP45,201405302005,97.14,12.65
SRP45,201405302010,97.11,12.55
SRP45,201405302015,97.59,12.41
SRP45,201405302020,98.65,11.99
SRP45,201405302025,97.86,12.08
SRP45,201405302030,97.99,12.0
SRP45,201405302035,97.39,11.9
SRP45,201405302040,97.48,11.74
SRP45,201405302045,98.28,11.45
SRP45,201405302050,97.57,11.82
SRP45,201405302055,97.14,12.11
SRP45,201405302100,97.68,12.15
SRP45,201405302105,98.73,11.98
SRP45,201405302110,98.04,12.13
SRP45,201405302115,97.77,12.24
SRP45,201405302120,98.82,11.95
SRP45,201405302125,98.85,11.85
SRP45,201405302130,98.73,11.74
SRP45,201405302135,98.47,11.63
SRP45,201405302140,98.56,11.51
SRP45,201405302145,99.19,11.13
SRP45,201405302150,99.03,11.05
SRP45,201405302155,99.14,11.09
SRP45,201405302200,98.98,11.27
SRP45,201405302205,99.3,11.12
SRP45,201405302210,99.23,11.03
SRP45,201405302215,100.29,10.69
SRP45,201405302220,100.29,10.76
SRP45,201405302225,99.48,11.06
SRP45,201405302230,98.94,11.21
SRP45,201405302235,99.07,11.23
SRP45,201405302240,98.85,11.1
SRP45,201405302245,98.6,11.04
SRP45,201405302250,98.76,10.98
SRP45,201405302255,99.07,10.97
SRP45,201405302300,99.34,10.78
SRP45,201405302305,99.28,10.78
SRP45,201405302310,98.98,10.83
SRP45,201405302315,98.76,10.93
SRP45,201405302320,99.12,10.87
SRP45,201405302325,100.54,10.45
SRP45,201405302330,100.9,10.25
SRP45,201405302335,100.33,10.41
SRP45,201405302340,99.75,10.58
SRP45,201405302345,99.41,10.8
SRP45,201405302350,99.07,10.88
SRP45,201405302355,98.28,11.01
SRP45,201405310000,98.78,10.86
SRP45,201405310005,98.8,10.7
SRP45,201405310010,98.65,10.75
SRP45,201405310015,98.6,10.74
SRP45,201405310020,98.69,10.7
SRP45,201405310025,98.71,10.75
SRP45,201405310030,98.83,10.68
SRP45,201405310035,98.31,10.75
SRP45,201405310040,97.92,10.84
SRP45,201405310045,98.28,10.75
SRP45,201405310050,98.44,10.7
SRP45,201405310055,98.26,10.69
SRP45,201405310100,97.9,10.81
SRP45,201405310105,97.92,10.83
SRP45,201405310110,97.11,11.04
SRP45,201405310115,96.48,11.24
SRP45,201405310120,96.4,11.22
SRP45,201405310125,96.44,11.08
SRP45,201405310130,96.33,10.96
SRP45,201405310135,96.17,10.96
SRP45,201405310140,96.06,11.05
SRP45,201405310145,96.01,11.1
SRP45,201405310150,95.94,11.03
SRP45,201405310155,95.97,10.86
SRP45,201405310200,95.95,10.84
SRP45,201405310205,95.83,11.02
SRP45,201405310210,95.72,11.08
SRP45,201405310215,95.77,11.07
SRP45,201405310220,95.72,11.1
SRP45,201405310225,95.68,11.08
SRP45,201405310230,95.65,11.05
SRP45,201405310235,95.58,11.0
SRP45,201405310240,95.52,10.93
SRP45,201405310245,95.34,10.99
SRP45,201405310250,95.04,11.11
SRP45,201405310255,94.87,11.17
SRP45,201405310300,94.62,11.25
SRP45,201405310305,94.37,11.33
SRP45,201405310310,94.05,11.43
SRP45,201405310315,93.69,11.58
SRP45,201405310320,93.52,11.7
SRP45,201405310325,93.49,11.76
SRP45,201405310330,93.58,11.78
SRP45,201405310335,93.34,11.86
SRP45,201405310340,93.22,11.92
SRP45,201405310345,92.97,11.99
SRP45,201405310350,92.52,12.17
SRP45,201405310355,92.34,12.26
SRP45,201405310400,92.23,12.29
SRP45,201405310405,91.99,12.37
SRP45,201405310410,91.85,12.4
SRP45,201405310415,91.9,12.38
SRP45,201405310420,91.87,12.38
SRP45,201405310425,91.45,12.53
SRP45,201405310430,90.63,12.86
SRP45,201405310435,90.03,13.07
SRP45,201405310440,89.55,13.25
SRP45,201405310445,89.28,13.3
SRP45,201405310450,89.02,13.35
SRP45,201405310455,88.81,13.39
SRP45,201405310500,88.57,13.46
SRP45,201405310505,88.36,13.53
SRP45,201405310510,88.07,13.58
SRP45,201405310515,87.8,13.6
SRP45,201405310520,87.67,13.63
SRP45,201405310525,87.33,13.77
SRP45,201405310530,87.12,13.85
SRP45,201405310535,87.04,13.98
SRP45,201405310540,86.77,14.09
SRP45,201405310545,86.56,14.11
SRP45,201405310550,86.43,14.09
SRP45,201405310555,86.31,14.12
SRP45,201405310600,86.22,14.19
SRP45,201405310605,86.31,14.15
SRP45,201405310610,85.86,15.93
SRP45,201405310615,85.03,17.33
SRP45,201405310620,84.88,17.09
SRP45,201405310625,84.9,17.19
SRP45,201405310630,84.54,18.13
SRP45,201405310635,84.34,18.37
SRP45,201405310640,84.47,17.97
SRP45,201405310645,84.51,17.69
SRP45,201405310650,84.29,17.73
SRP45,201405310655,84.09,17.96
SRP45,201405310700,83.8,18.29
SRP45,201405310705,83.62,18.55
SRP45,201405310710,83.59,18.31
SRP45,201405310715,83.34,18.07
SRP45,201405310720,83.17,17.75
SRP45,201405310725,83.28,17.27
SRP45,201405310730,83.32,17.09
SRP45,201405310735,83.34,16.98
SRP45,201405310740,83.37,17.02
SRP45,201405310745,83.25,17.43
SRP45,201405310750,82.74,17.78
SRP45,201405310755,82.36,18.33
SRP45,201405310800,81.82,18.62
SRP45,201405310805,81.91,18.03
SRP45,201405310810,82.27,17.35
SRP45,201405310815,82.17,17.46
SRP45,201405310820,81.79,18.44
SRP45,201405310825,81.19,19.86
SRP45,201405310830,80.28,21.16
SRP45,201405310835,79.34,23.92
SRP45,201405310840,78.57,26.53
SRP45,201405310845,78.22,26.74
SRP45,201405310850,78.31,26.2
SRP45,201405310855,78.51,25.23
SRP45,201405310900,78.98,23.66
SRP45,201405310905,79.36,23.06
SRP45,201405310910,79.25,23.78
SRP45,201405310915,78.75,25.6
SRP45,201405310920,78.12,26.65
SRP45,201405310925,77.95,25.66
SRP45,201405310930,77.92,24.81
SRP45,201405310935,77.92,23.9
SRP45,201405310940,78.21,23.48
SRP45,201405310945,78.28,24.55
SRP45,201405310950,77.92,26.6
SRP45,201405310955,77.36,28.34
SRP45,201405311000,77.05,28.81
SRP45,201405311005,76.89,28.29
SRP45,201405311010,76.95,27.04
SRP45,201405311015,77.13,25.26
SRP45,201405311020,77.38,24.35
SRP45,201405311025,77.5,24.54
SRP45,201405311030,77.4,24.78
SRP45,201405311035,77.22,25.44
SRP45,201405311040,76.96,26.41
SRP45,201405311045,76.46,28.11
SRP45,201405311050,75.87,29.75
SRP45,201405311055,75.6,29.56
SRP45,201405311100,75.61,29.34
SRP45,201405311105,75.7,28.47
SRP45,201405311110,76.03,27.02
SRP45,201405311115,76.21,26.84
SRP45,201405311120,76.17,26.52
SRP45,201405311125,76.39,25.89
SRP45,201405311130,76.44,25.87
SRP45,201405311135,76.41,25.77
SRP45,201405311140,76.3,25.68
SRP45,201405311145,75.99,27.21
SRP45,201405311150,75.31,29.5
SRP45,201405311155,74.93,30.39
SRP45,201405311200,74.79,30.17
SRP45,201405311205,74.98,29.64
SRP45,201405311210,74.84,30.37
SRP45,201405311215,74.79,29.79
SRP45,201405311220,74.8,29.46
SRP45,201405311225,74.64,29.53
SRP45,201405311230,74.59,29.73
SRP45,201405311235,74.64,29.75
SRP45,201405311240,74.71,29.44
SRP45,201405311245,74.71,29.31
SRP45,201405311250,74.64,29.6
SRP45,201405311255,74.66,29.49
SRP45,201405311300,74.95,29.02
SRP45,201405311305,75.31,28.33
SRP45,201405311310,75.56,27.92
SRP45,201405311315,75.69,27.74
SRP45,201405311320,75.94,27.22
SRP45,201405311325,76.24,26.97
SRP45,201405311330,76.24,27.28
SRP45,201405311335,76.53,26.94
SRP45,201405311340,76.98,26.24
SRP45,201405311345,77.27,25.77
SRP45,201405311350,77.56,25.03
SRP45,201405311355,77.88,24.28
SRP45,201405311400,77.97,24.27
SRP45,201405311405,78.15,23.81
SRP45,201405311410,78.49,23.44
SRP45,201405311415,78.85,22.98
SRP45,201405311420,79.2,22.41
SRP45,201405311425,79.65,21.53
SRP45,201405311430,80.1,20.79
SRP45,201405311435,80.4,20.45
SRP45,201405311440,80.55,20.45
SRP45,201405311445,80.92,20.07
SRP45,201405311450,81.36,19.83
SRP45,201405311455,81.75,19.53
SRP45,201405311500,82.26,19.05
SRP45,201405311505,82.53,18.79
SRP45,201405311510,83.07,18.56
SRP45,201405311515,83.25,18.24
SRP45,201405311520,83.37,18.09
SRP45,201405311525,83.77,17.85
SRP45,201405311530,84.24,17.47
SRP45,201405311535,84.47,17.26
SRP45,201405311540,84.79,16.83
SRP45,201405311545,84.94,16.56
SRP45,201405311550,84.72,16.61
SRP45,201405311555,85.06,16.33
SRP45,201405311600,85.5,16.17
SRP45,201405311605,85.66,16.09
SRP45,201405311610,86.09,15.91
SRP45,201405311615,86.45,15.62
SRP45,201405311620,86.74,15.58
SRP45,201405311625,87.12,15.64
SRP45,201405311630,87.75,15.43
SRP45,201405311635,88.16,15.19
SRP45,201405311640,88.5,14.83
SRP45,201405311645,89.2,14.2
SRP45,201405311650,89.87,13.69
SRP45,201405311655,90.12,13.66
SRP45,201405311700,90.61,13.43
SRP45,201405311705,91.54,13.04
SRP45,201405311710,93.4,12.22
SRP45,201405311715,94.66,11.56
SRP45,201405311720,94.6,11.48
SRP45,201405311725,94.35,11.36
SRP45,201405311730,95.25,11.22
SRP45,201405311735,95.92,10.95
SRP45,201405311740,95.2,11.03
SRP45,201405311745,95.81,10.84
SRP45,201405311750,96.28,10.64
SRP45,201405311755,96.4,10.5
SRP45,201405311800,95.83,10.57
SRP45,201405311805,96.03,10.59
SRP45,201405311810,96.13,10.55
SRP45,201405311815,96.42,10.49
SRP45,201405311820,96.78,10.48
SRP45,201405311825,97.41,10.32
SRP45,201405311830,97.54,10.26
SRP45,201405311835,97.84,10.14
SRP45,201405311840,98.28,10.02
SRP45,201405311845,98.35,10.02
SRP45,201405311850,98.26,10.11
SRP45,201405311855,98.1,10.25
SRP45,201405311900,98.44,10.21
SRP45,201405311905,98.82,10.13
SRP45,201405311910,99.54,9.95
SRP45,201405311915,98.94,10.07
SRP45,201405311920,98.83,10.09
SRP45,201405311925,98.71,10.12
SRP45,201405311930,99.01,10.03
SRP45,201405311935,98.58,10.07
SRP45,201405311940,98.67,10.05
SRP45,201405311945,99.66,9.8
SRP45,201405311950,100.54,9.59
SRP45,201405311955,99.82,9.71
SRP45,201405312000,100.06,9.66
SRP45,201405312005,100.72,9.5
SRP45,201405312010,100.44,9.54
SRP45,201405312015,99.9,9.71
SRP45,201405312020,100.11,9.7
SRP45,201405312025,100.09,9.75
SRP45,201405312030,100.15,9.72
SRP45,201405312035,99.36,9.85
SRP45,201405312040,99.12,9.93
SRP45,201405312045,100.27,9.71
SRP45,201405312050,100.6,9.63
SRP45,201405312055,100.54,9.61
SRP45,201405312100,100.13,9.78
SRP45,201405312105,100.22,9.88
SRP45,201405312110,100.13,9.9
SRP45,201405312115,100.29,9.82
SRP45,201405312120,100.89,9.66
SRP45,201405312125,101.52,9.49
SRP45,201405312130,100.96,9.6
SRP45,201405312135,100.4,9.81
SRP45,201405312140,100.13,9.91
SRP45,201405312145,99.86,9.99
SRP45,201405312150,100.65,9.82
SRP45,201405312155,101.53,9.62
SRP45,201405312200,101.28,9.71
SRP45,201405312205,101.57,9.65
SRP45,201405312210,100.74,9.78
SRP45,201405312215,100.2,9.85
SRP45,201405312220,100.11,9.87
SRP45,201405312225,99.81,9.97
SRP45,201405312230,100.11,9.85
SRP45,201405312235,100.47,9.66
SRP45,201405312240,100.15,9.68
SRP45,201405312245,100.8,9.48
SRP45,201405312250,100.69,9.48
SRP45,201405312255,100.69,9.52
SRP45,201405312300,101.73,9.44
SRP45,201405312305,102.07,9.56
SRP45,201405312310,101.91,9.72
SRP45,201405312315,101.07,9.95
SRP45,201405312320,100.94,9.98
SRP45,201405312325,101.1,9.98
SRP45,201405312330,101.91,9.82
SRP45,201405312335,102.54,9.65
SRP45,201405312340,102.18,9.6
SRP45,201405312345,101.52,9.69
SRP45,201405312350,101.5,9.72
SRP45,201405312355,101.08,9.84
SRP45,201406010000,100.76,10.05
SRP45,201406010005,100.11,10.25
SRP45,201406010010,100.06,10.11
SRP45,201406010015,100.06,10.01
SRP45,201406010020,100.06,10.14
SRP45,201406010025,99.88,10.29
SRP45,201406010030,99.66,10.34
SRP45,201406010035,99.48,10.39
SRP45,201406010040,99.77,10.3
SRP45,201406010045,100.06,10.2
SRP45,201406010050,100.53,10.09
SRP45,201406010055,100.63,10.02
SRP45,201406010100,99.9,10.18
SRP45,201406010105,99.36,10.34
SRP45,201406010110,98.73,10.52
SRP45,201406010115,98.29,10.66
SRP45,201406010120,98.13,10.72
SRP45,201406010125,98.04,10.78
SRP45,201406010130,98.01,10.81
SRP45,201406010135,97.92,10.87
SRP45,201406010140,97.86,10.92
SRP45,201406010145,97.81,10.98
SRP45,201406010150,97.74,11.05
SRP45,201406010155,97.65,11.18
SRP45,201406010200,97.57,11.27
SRP45,201406010205,97.5,11.35
SRP45,201406010210,97.38,11.44
SRP45,201406010215,97.2,11.57
SRP45,201406010220,97.03,11.71
SRP45,201406010225,96.93,11.75
SRP45,201406010230,96.87,11.68
SRP45,201406010235,96.78,11.54
SRP45,201406010240,96.75,11.36
SRP45,201406010245,96.64,11.24
SRP45,201406010250,96.49,11.11
SRP45,201406010255,96.42,10.95
SRP45,201406010300,96.26,10.89
SRP45,201406010305,96.01,10.93
SRP45,201406010310,95.81,10.92
SRP45,201406010315,95.67,10.91
SRP45,201406010320,95.49,10.89
SRP45,201406010325,95.36,10.84
SRP45,201406010330,95.05,10.88
SRP45,201406010335,94.98,10.78
SRP45,201406010340,94.8,10.78
SRP45,201406010345,94.68,10.73
SRP45,201406010350,94.66,10.66
SRP45,201406010355,94.51,10.64
SRP45,201406010400,94.41,10.61
SRP45,201406010405,94.12,10.63
SRP45,201406010410,94.05,10.59
SRP45,201406010415,93.97,10.58
SRP45,201406010420,93.97,10.5
SRP45,201406010425,93.85,10.52
SRP45,201406010430,93.58,10.58
SRP45,201406010435,93.49,10.56
SRP45,201406010440,93.34,10.59
SRP45,201406010445,93.11,10.66
SRP45,201406010450,93.07,10.64
SRP45,201406010455,92.93,10.68
SRP45,201406010500,92.95,10.69
SRP45,201406010505,93.02,10.66
SRP45,201406010510,92.73,10.73
SRP45,201406010515,92.52,10.76
SRP45,201406010520,92.41,10.76
SRP45,201406010525,92.32,10.71
SRP45,201406010530,92.46,10.54
SRP45,201406010535,92.37,10.53
SRP45,201406010540,92.53,10.33
SRP45,201406010545,92.59,10.23
SRP45,201406010550,92.26,10.28
SRP45,201406010555,92.01,10.2
SRP45,201406010600,91.76,10.22
SRP45,201406010605,91.74,10.05
SRP45,201406010610,91.78,9.83
SRP45,201406010615,91.85,9.62
SRP45,201406010620,91.62,9.63
SRP45,201406010625,91.33,9.56
SRP45,201406010630,91.09,9.49
SRP45,201406010635,90.9,9.46
SRP45,201406010640,91.06,9.39
SRP45,201406010645,90.81,9.46
SRP45,201406010650,90.61,9.46
SRP45,201406010655,90.36,9.45
SRP45,201406010700,90.0,9.33
SRP45,201406010705,90.32,9.01
SRP45,201406010710,90.45,8.88
SRP45,201406010715,90.25,8.85
SRP45,201406010720,90.25,8.8
SRP45,201406010725,90.19,8.81
SRP45,201406010730,89.76,8.97
SRP45,201406010735,89.67,8.81
SRP45,201406010740,89.82,8.7
SRP45,201406010745,89.53,8.84
SRP45,201406010750,89.02,9.0
SRP45,201406010755,88.86,9.04
SRP45,201406010800,88.75,9.01
SRP45,201406010805,88.81,8.97
SRP45,201406010810,88.5,9.16
SRP45,201406010815,88.02,9.37
SRP45,201406010820,87.66,9.43
SRP45,201406010825,87.19,9.5
SRP45,201406010830,86.77,9.57
SRP45,201406010835,86.65,9.56
SRP45,201406010840,86.83,9.49
SRP45,201406010845,86.72,9.53
SRP45,201406010850,86.67,9.63
SRP45,201406010855,86.7,9.81
SRP45,201406010900,86.32,10.0
SRP45,201406010905,86.11,9.97
SRP45,201406010910,86.16,9.89
SRP45,201406010915,86.11,10.08
SRP45,201406010920,85.48,10.48
SRP45,201406010925,84.88,10.61
SRP45,201406010930,84.67,10.71
SRP45,201406010935,84.43,10.79
SRP45,201406010940,84.4,10.77
SRP45,201406010945,84.6,10.65
SRP45,201406010950,84.81,10.6
SRP45,201406010955,84.67,10.68
SRP45,201406011000,83.77,11.03
SRP45,201406011005,82.74,11.36
SRP45,201406011010,82.17,11.55
SRP45,201406011015,81.81,11.67
SRP45,201406011020,81.66,11.69
SRP45,201406011025,81.36,11.75
SRP45,201406011030,81.12,11.77
SRP45,201406011035,81.03,11.76
SRP45,201406011040,81.03,11.73
SRP45,201406011045,80.85,11.76
SRP45,201406011050,80.55,11.86
SRP45,201406011055,80.4,11.88
SRP45,201406011100,80.26,11.98
SRP45,201406011105,80.2,12.0
SRP45,201406011110,80.15,11.98
SRP45,201406011115,79.95,12.33
SRP45,201406011120,79.75,13.01
SRP45,201406011125,79.57,13.7
SRP45,201406011130,79.36,13.56
SRP45,201406011135,79.14,13.97
SRP45,201406011140,78.82,16.14
SRP45,201406011145,78.62,16.5
SRP45,201406011150,78.75,15.7
SRP45,201406011155,78.76,14.83
SRP45,201406011200,78.69,14.1
SRP45,201406011205,78.58,13.59
SRP45,201406011210,78.28,14.11
SRP45,201406011215,77.85,14.51
SRP45,201406011220,77.59,14.28
SRP45,201406011225,77.74,16.63
SRP45,201406011230,77.67,16.87
SRP45,201406011235,77.83,14.72
SRP45,201406011240,77.86,14.56
SRP45,201406011245,77.68,15.54
SRP45,201406011250,77.38,15.69
SRP45,201406011255,77.47,14.54
SRP45,201406011300,78.08,13.81
SRP45,201406011305,78.55,13.54
SRP45,201406011310,78.78,13.7
SRP45,201406011315,79.14,14.15
SRP45,201406011320,79.21,13.75
SRP45,201406011325,79.21,14.15
SRP45,201406011330,79.36,14.47
SRP45,201406011335,79.59,14.89
SRP45,201406011340,79.61,14.68
SRP45,201406011345,79.56,16.09
SRP45,201406011350,79.2,18.63
SRP45,201406011355,79.05,18.87
SRP45,201406011400,79.36,20.31
SRP45,201406011405,79.34,22.25
SRP45,201406011410,78.78,23.97
SRP45,201406011415,77.99,24.62
SRP45,201406011420,77.58,23.94
SRP45,201406011425,77.7,22.95
SRP45,201406011430,78.21,22.12
SRP45,201406011435,78.8,21.34
SRP45,201406011440,79.23,20.14
SRP45,201406011445,79.39,17.97
SRP45,201406011450,79.65,17.35
SRP45,201406011455,80.04,16.71
SRP45,201406011500,80.47,16.07
SRP45,201406011505,81.07,16.15
SRP45,201406011510,81.88,14.57
SRP45,201406011515,82.63,13.51
SRP45,201406011520,83.32,12.75
SRP45,201406011525,84.06,12.18
SRP45,201406011530,84.42,12.2
SRP45,201406011535,84.69,12.45
SRP45,201406011540,85.14,12.5
SRP45,201406011545,85.78,12.32
SRP45,201406011550,86.43,12.12
SRP45,201406011555,87.28,11.83
SRP45,201406011600,87.42,11.76
SRP45,201406011605,87.49,11.47
SRP45,201406011610,88.68,10.64
SRP45,201406011615,89.82,10.29
SRP45,201406011620,90.43,10.03
SRP45,201406011625,90.37,9.88
SRP45,201406011630,91.02,9.16
SRP45,201406011635,91.6,8.51
SRP45,201406011640,91.9,8.49
SRP45,201406011645,92.1,8.51
SRP45,201406011650,92.62,8.32
