"FID_A2006J,N,9,0","GISJOIN,C,80","NHGISST,C,80","NHGISCT,C,80","SHAPE_A,N,19,15","SHAPE_L,N,19,15","SrfcTmA,N,19,15","FID_A200_1,N,9,0","GISJOIN_1,C,80","NHGISST_1,C,80","NHGISCT_1,C,80","SHAPE_A_1,N,19,15","SHAPE_L_1,N,19,15","SrfcTmA_1,N,19,15","FID_A200_2,N,9,0","GISJOIN_12,C,80","NHGISST_12,C,80","NHGISCT_12,C,80","SHAPE_A_12,N,19,15","SHAPE_L_12,N,19,15","SrfcTmA_12,N,19,15","FID_A200_3,N,9,0","GISJOIN_13,C,80","NHGISST_13,C,80","NHGISCT_13,C,80","SHAPE_A_13,N,19,15","SHAPE_L_13,N,19,15","SrfcTmA_13,N,19,15","FID_A200_4,N,9,0","GISJOIN_14,C,80","NHGISST_14,C,80","NHGISCT_14,C,80","SHAPE_A_14,N,19,15","SHAPE_L_14,N,19,15","SrfcTmA_14,N,19,15","FID_A200_5,N,9,0","GISJOIN_15,C,80","NHGISST_15,C,80","NHGISCT_15,C,80","SHAPE_A_15,N,19,15","SHAPE_L_15,N,19,15","SrfcTmA_15,N,19,15","FID_A200_6,N,9,0","GISJOIN_16,C,80","NHGISST_16,C,80","NHGISCT_16,C,80","SHAPE_A_16,N,19,15","SHAPE_L_16,N,19,15","SrfcTmA_16,N,19,15","FID_A200_7,N,9,0","GISJOIN_17,C,80","NHGISST_17,C,80","NHGISCT_17,C,80","SHAPE_A_17,N,19,15","SHAPE_L_17,N,19,15","SrfcTmA_17,N,19,15","SFCTemp,N,9,0"
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,74,0400130103306,040,0130,787022.551178000000000,3603.572494460000000,16475.000000000000000,77,0400130103306,040,0130,787022.551178000000000,3603.572494460000000,16597.500000000000000,51,0400130103306,040,0130,787022.551178000000000,3603.572494460000000,16613.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,61,0400130103306,040,0130,787022.551178000000000,3603.572494460000000,16571.000000000000000,66256
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,96,0400130107300,040,0130,2583567.646960000000000,6433.257564440000000,16483.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,86,0400130107300,040,0130,2583567.646960000000000,6433.257564440000000,16630.000000000000000,68,0400130107300,040,0130,2583567.646960000000000,6433.257564440000000,16697.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,78,0400130107300,040,0130,2583567.646960000000000,6433.257564440000000,16577.000000000000000,66387
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,97,0400130108902,040,0130,1467583.568400000000000,5029.867498660000000,16470.666666700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,87,0400130108902,040,0130,1467583.568400000000000,5029.867498660000000,16612.333333300000000,70,0400130108902,040,0130,1467583.568400000000000,5029.867498660000000,16686.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,81,0400130108902,040,0130,1467583.568400000000000,5029.867498660000000,16599.333333300000000,66368
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,166,0400130116500,040,0130,2641557.680050000000000,6498.322588790000000,16478.000000000000000,172,0400130116500,040,0130,2641557.680050000000000,6498.322588790000000,16578.666666700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,148,0400130116500,040,0130,2641557.680050000000000,6498.322588790000000,16711.666666700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,158,0400130116500,040,0130,2641557.680050000000000,6498.322588790000000,16640.000000000000000,66408
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,167,0400130116602,040,0130,2560582.353770000000000,6407.108648910000000,16483.000000000000000,173,0400130116602,040,0130,2560582.353770000000000,6407.108648910000000,16574.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,149,0400130116602,040,0130,2560582.353770000000000,6407.108648910000000,16716.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,159,0400130116602,040,0130,2560582.353770000000000,6407.108648910000000,16600.000000000000000,66374
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,171,0400130216820,040,0130,4819095.921660000000000,13611.640977900000000,16497.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,152,0400130216820,040,0130,4819095.921660000000000,13611.640977900000000,16624.800000000000000,158,0400130216820,040,0130,4819095.921660000000000,13611.640977900000000,16689.200000000000000,106,0400130216820,040,0130,4819095.921660000000000,13611.640977900000000,16122.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,65933
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,188,0400130422209,040,0130,2603606.427770000000000,6452.503175130000000,16577.000000000000000,183,0400130422209,040,0130,2603606.427770000000000,6452.503175130000000,16656.000000000000000,183,0400130422209,040,0130,2603606.427770000000000,6452.503175130000000,16672.000000000000000,161,0400130422209,040,0130,2603606.427770000000000,6452.503175130000000,16306.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,66211
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,191,0400130422502,040,0130,2581607.605940000000000,6428.526995170000000,16582.000000000000000,190,0400130422502,040,0130,2581607.605940000000000,6428.526995170000000,16636.000000000000000,186,0400130422502,040,0130,2581607.605940000000000,6428.526995170000000,16669.000000000000000,172,0400130422502,040,0130,2581607.605940000000000,6428.526995170000000,16229.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,66116
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,192,0400130422503,040,0130,2578522.511840000000000,6425.900415350000000,16582.000000000000000,191,0400130422503,040,0130,2578522.511840000000000,6425.900415350000000,16635.750000000000000,187,0400130422503,040,0130,2578522.511840000000000,6425.900415350000000,16692.500000000000000,173,0400130422503,040,0130,2578522.511840000000000,6425.900415350000000,16244.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,66154
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,197,0400130522901,040,0130,2574917.804000000000000,6398.319404170000000,16648.500000000000000,194,0400130522901,040,0130,2574917.804000000000000,6398.319404170000000,16696.000000000000000,194,0400130522901,040,0130,2574917.804000000000000,6398.319404170000000,16322.000000000000000,194,0400130522901,040,0130,2574917.804000000000000,6398.319404170000000,16595.500000000000000,66262
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,199,0400130523003,040,0130,2596762.412390000000000,6448.138958160000000,16623.250000000000000,196,0400130523003,040,0130,2596762.412390000000000,6448.138958160000000,16666.750000000000000,196,0400130523003,040,0130,2596762.412390000000000,6448.138958160000000,16314.250000000000000,195,0400130523003,040,0130,2596762.412390000000000,6448.138958160000000,16585.750000000000000,66190
0,0400130030302,040,0130,2316041.075460000000000,6107.366087890000000,16652.750000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,2,0400130030302,040,0130,2316041.075460000000000,6107.366087890000000,16480.750000000000000,0,0400130030302,040,0130,2316041.075460000000000,6107.366087890000000,16593.750000000000000,0,0400130030302,040,0130,2316041.075460000000000,6107.366087890000000,16615.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,1,0400130030302,040,0130,2316041.075460000000000,6107.366087890000000,16580.500000000000000,82923
3,0400130030307,040,0130,1276086.627070000000000,4760.740159820000000,16646.000000000000000,3,0400130030307,040,0130,1276086.627070000000000,4760.740159820000000,16424.000000000000000,5,0400130030307,040,0130,1276086.627070000000000,4760.740159820000000,16482.000000000000000,3,0400130030307,040,0130,1276086.627070000000000,4760.740159820000000,16588.000000000000000,3,0400130030307,040,0130,1276086.627070000000000,4760.740159820000000,16616.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82756
24,0400130030357,040,0130,3379468.674700000000000,9486.198223370000000,16632.600000000000000,22,0400130030357,040,0130,3379468.674700000000000,9486.198223370000000,16435.800000000000000,26,0400130030357,040,0130,3379468.674700000000000,9486.198223370000000,16494.200000000000000,27,0400130030357,040,0130,3379468.674700000000000,9486.198223370000000,16572.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,21,0400130030357,040,0130,3379468.674700000000000,9486.198223370000000,16189.600000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82324
28,0400130030361,040,0130,2596056.851210000000000,6429.036417020000000,16627.000000000000000,25,0400130030361,040,0130,2596056.851210000000000,6429.036417020000000,16454.250000000000000,30,0400130030361,040,0130,2596056.851210000000000,6429.036417020000000,16476.250000000000000,31,0400130030361,040,0130,2596056.851210000000000,6429.036417020000000,16595.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,22,0400130030361,040,0130,2596056.851210000000000,6429.036417020000000,16288.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82441
47,0400130060900,040,0130,5965061.290140000000000,12253.324779600000000,16661.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,49,0400130060900,040,0130,5965061.290140000000000,12253.324779600000000,16500.400000000000000,50,0400130060900,040,0130,5965061.290140000000000,12253.324779600000000,16619.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,28,0400130060900,040,0130,5965061.290140000000000,12253.324779600000000,16684.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,38,0400130060900,040,0130,5965061.290140000000000,12253.324779600000000,16577.200000000000000,83042
56,0400130071700,040,0130,6018444.304830000000000,13252.039383500000000,16673.333333300000000,47,0400130071700,040,0130,6018444.304830000000000,13252.039383500000000,16415.333333300000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,57,0400130071700,040,0130,6018444.304830000000000,13252.039383500000000,16589.777777800000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,33,0400130071700,040,0130,6018444.304830000000000,13252.039383500000000,16730.888888900000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,42,0400130071700,040,0130,6018444.304830000000000,13252.039383500000000,16601.666666700000000,83011
78,0400130103210,040,0130,2051667.041520000000000,6068.840555340000000,16654.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,68,0400130103210,040,0130,2051667.041520000000000,6068.840555340000000,16471.500000000000000,71,0400130103210,040,0130,2051667.041520000000000,6068.840555340000000,16586.500000000000000,46,0400130103210,040,0130,2051667.041520000000000,6068.840555340000000,16636.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,58,0400130103210,040,0130,2051667.041520000000000,6068.840555340000000,16579.500000000000000,82928
82,0400130103303,040,0130,2578914.384060000000000,6393.722833570000000,16658.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,71,0400130103303,040,0130,2578914.384060000000000,6393.722833570000000,16468.500000000000000,74,0400130103303,040,0130,2578914.384060000000000,6393.722833570000000,16604.000000000000000,48,0400130103303,040,0130,2578914.384060000000000,6393.722833570000000,16617.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,59,0400130103303,040,0130,2578914.384060000000000,6393.722833570000000,16588.000000000000000,82936
87,0400130103609,040,0130,2459618.297010000000000,6290.478577610000000,16652.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,81,0400130103609,040,0130,2459618.297010000000000,6290.478577610000000,16471.000000000000000,84,0400130103609,040,0130,2459618.297010000000000,6290.478577610000000,16585.000000000000000,57,0400130103609,040,0130,2459618.297010000000000,6290.478577610000000,16614.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,64,0400130103609,040,0130,2459618.297010000000000,6290.478577610000000,16579.000000000000000,82901
90,0400130104203,040,0130,2558194.603710000000000,6404.640039480000000,16637.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82,0400130104203,040,0130,2558194.603710000000000,6404.640039480000000,16471.000000000000000,88,0400130104203,040,0130,2558194.603710000000000,6404.640039480000000,16573.250000000000000,58,0400130104203,040,0130,2558194.603710000000000,6404.640039480000000,16619.750000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,62,0400130104203,040,0130,2558194.603710000000000,6404.640039480000000,16103.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82404
92,0400130104212,040,0130,2528776.960320000000000,6384.297329820000000,16634.750000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,91,0400130104212,040,0130,2528776.960320000000000,6384.297329820000000,16586.500000000000000,61,0400130104212,040,0130,2528776.960320000000000,6384.297329820000000,16629.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,64,0400130104212,040,0130,2528776.960320000000000,6384.297329820000000,16167.000000000000000,66,0400130104212,040,0130,2528776.960320000000000,6384.297329820000000,16576.250000000000000,82594
104,0400130105701,040,0130,1282141.831590000000000,4801.475834430000000,16627.000000000000000,93,0400130105701,040,0130,1282141.831590000000000,4801.475834430000000,16436.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,101,0400130105701,040,0130,1282141.831590000000000,4801.475834430000000,16578.000000000000000,75,0400130105701,040,0130,1282141.831590000000000,4801.475834430000000,16621.000000000000000,59,0400130105701,040,0130,1282141.831590000000000,4801.475834430000000,16676.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82938
105,0400130105702,040,0130,1277457.273030000000000,4790.963037960000000,16633.857142900000000,94,0400130105702,040,0130,1277457.273030000000000,4790.963037960000000,16434.428571400000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,102,0400130105702,040,0130,1277457.273030000000000,4790.963037960000000,16580.142857100000000,76,0400130105702,040,0130,1277457.273030000000000,4790.963037960000000,16619.857142900000000,60,0400130105702,040,0130,1277457.273030000000000,4790.963037960000000,16674.571428600000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82943
108,0400130107101,040,0130,1244732.746620000000000,4773.538271440000000,16626.000000000000000,97,0400130107101,040,0130,1244732.746620000000000,4773.538271440000000,16462.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,104,0400130107101,040,0130,1244732.746620000000000,4773.538271440000000,16579.000000000000000,82,0400130107101,040,0130,1244732.746620000000000,4773.538271440000000,16644.000000000000000,64,0400130107101,040,0130,1244732.746620000000000,4773.538271440000000,16712.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,83023
126,0400130109801,040,0130,1196746.978480000000000,4737.481851770000000,16660.000000000000000,115,0400130109801,040,0130,1196746.978480000000000,4737.481851770000000,16488.500000000000000,112,0400130109801,040,0130,1196746.978480000000000,4737.481851770000000,16479.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,86,0400130109801,040,0130,1196746.978480000000000,4737.481851770000000,16716.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,95,0400130109801,040,0130,1196746.978480000000000,4737.481851770000000,16600.000000000000000,82944
127,0400130109802,040,0130,1309564.238930000000000,4868.512146970000000,16640.000000000000000,116,0400130109802,040,0130,1309564.238930000000000,4868.512146970000000,16478.750000000000000,113,0400130109802,040,0130,1309564.238930000000000,4868.512146970000000,16476.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,87,0400130109802,040,0130,1309564.238930000000000,4868.512146970000000,16689.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,96,0400130109802,040,0130,1309564.238930000000000,4868.512146970000000,16587.000000000000000,82872
128,0400130110002,040,0130,1182696.947920000000000,4706.587449570000000,16641.500000000000000,119,0400130110002,040,0130,1182696.947920000000000,4706.587449570000000,16474.000000000000000,115,0400130110002,040,0130,1182696.947920000000000,4706.587449570000000,16469.500000000000000,119,0400130110002,040,0130,1182696.947920000000000,4706.587449570000000,16590.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,90,0400130110002,040,0130,1182696.947920000000000,4706.587449570000000,16712.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82888
132,0400130110400,040,0130,2486525.140780000000000,6318.096388070000000,16624.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,119,0400130110400,040,0130,2486525.140780000000000,6318.096388070000000,16467.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,105,0400130110400,040,0130,2486525.140780000000000,6318.096388070000000,16609.750000000000000,94,0400130110400,040,0130,2486525.140780000000000,6318.096388070000000,16674.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,100,0400130110400,040,0130,2486525.140780000000000,6318.096388070000000,16580.500000000000000,82956
136,0400130112000,040,0130,2604691.147080000000000,6465.734887480000000,16653.750000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,125,0400130112000,040,0130,2604691.147080000000000,6465.734887480000000,16614.000000000000000,110,0400130112000,040,0130,2604691.147080000000000,6465.734887480000000,16641.500000000000000,96,0400130112000,040,0130,2604691.147080000000000,6465.734887480000000,16714.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,103,0400130112000,040,0130,2604691.147080000000000,6465.734887480000000,16628.000000000000000,83252
141,0400130112302,040,0130,1322467.898010000000000,4884.051589150000000,16643.500000000000000,125,0400130112302,040,0130,1322467.898010000000000,4884.051589150000000,16473.500000000000000,125,0400130112302,040,0130,1322467.898010000000000,4884.051589150000000,16492.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,101,0400130112302,040,0130,1322467.898010000000000,4884.051589150000000,16681.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,108,0400130112302,040,0130,1322467.898010000000000,4884.051589150000000,16596.500000000000000,82886
150,0400130112601,040,0130,653610.695496000000000,4005.582156470000000,16651.800000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,137,0400130112601,040,0130,653610.695496000000000,4005.582156470000000,16627.200000000000000,114,0400130112601,040,0130,653610.695496000000000,4005.582156470000000,16615.400000000000000,110,0400130112601,040,0130,653610.695496000000000,4005.582156470000000,16722.200000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,117,0400130112601,040,0130,653610.695496000000000,4005.582156470000000,16620.400000000000000,83237
157,0400130113601,040,0130,1617973.007540000000000,5765.162106140000000,16642.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,143,0400130113601,040,0130,1617973.007540000000000,5765.162106140000000,16580.000000000000000,122,0400130113601,040,0130,1617973.007540000000000,5765.162106140000000,16632.000000000000000,117,0400130113601,040,0130,1617973.007540000000000,5765.162106140000000,16704.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,126,0400130113601,040,0130,1617973.007540000000000,5765.162106140000000,16582.000000000000000,83140
165,0400130114302,040,0130,1310293.863770000000000,4814.244270420000000,16638.000000000000000,149,0400130114302,040,0130,1310293.863770000000000,4814.244270420000000,16426.000000000000000,146,0400130114302,040,0130,1310293.863770000000000,4814.244270420000000,16495.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,130,0400130114302,040,0130,1310293.863770000000000,4814.244270420000000,16645.000000000000000,123,0400130114302,040,0130,1310293.863770000000000,4814.244270420000000,16713.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82917
168,0400130114600,040,0130,2587746.603610000000000,6456.823286450000000,16661.666666700000000,152,0400130114600,040,0130,2587746.603610000000000,6456.823286450000000,16459.333333300000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,152,0400130114600,040,0130,2587746.603610000000000,6456.823286450000000,16627.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,126,0400130114600,040,0130,2587746.603610000000000,6456.823286450000000,16718.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,136,0400130114600,040,0130,2587746.603610000000000,6456.823286450000000,16628.000000000000000,83094
188,0400130318501,040,0130,1234559.946010000000000,5559.347333440000000,16636.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,176,0400130318501,040,0130,1234559.946010000000000,5559.347333440000000,16471.125000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,159,0400130318501,040,0130,1234559.946010000000000,5559.347333440000000,16615.875000000000000,163,0400130318501,040,0130,1234559.946010000000000,5559.347333440000000,16669.000000000000000,118,0400130318501,040,0130,1234559.946010000000000,5559.347333440000000,16274.625000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82667
192,0400130422107,040,0130,641395.644280000000000,3192.919865750000000,16644.000000000000000,183,0400130422107,040,0130,641395.644280000000000,3192.919865750000000,16445.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,187,0400130422107,040,0130,641395.644280000000000,3192.919865750000000,16580.000000000000000,182,0400130422107,040,0130,641395.644280000000000,3192.919865750000000,16622.000000000000000,182,0400130422107,040,0130,641395.644280000000000,3192.919865750000000,16687.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82978
195,0400130522731,040,0130,5220995.073620000000000,9710.400052810000000,16639.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,195,0400130522731,040,0130,5220995.073620000000000,9710.400052810000000,16479.833333300000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,195,0400130522731,040,0130,5220995.073620000000000,9710.400052810000000,16692.000000000000000,192,0400130522731,040,0130,5220995.073620000000000,9710.400052810000000,16760.666666700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,192,0400130522731,040,0130,5220995.073620000000000,9710.400052810000000,16613.666666700000000,83185
197,0400130723301,040,0130,93572818.906500000000000,45632.989599300000000,16658.275229400000000,198,0400130723301,040,0130,93572818.906500000000000,45632.989599300000000,16432.504587200000000,197,0400130723301,040,0130,93572818.906500000000000,45632.989599300000000,16488.018348600000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,198,0400130723301,040,0130,93572818.906500000000000,45632.989599300000000,16719.513761500000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,197,0400130723301,040,0130,93572818.906500000000000,45632.989599300000000,16592.110091700000000,82890
198,0400130941100,040,0130,90747969.629300000000000,38168.981531900000000,16725.009615400000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,198,0400130941100,040,0130,90747969.629300000000000,38168.981531900000000,16608.240384600000000,198,0400130941100,040,0130,90747969.629300000000000,38168.981531900000000,16641.346153800000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,199,0400130941100,040,0130,90747969.629300000000000,38168.981531900000000,16829.413461500000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,198,0400130941100,040,0130,90747969.629300000000000,38168.981531900000000,16736.644230800000000,83541
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,90,0400130105500,040,0130,2579634.554670000000000,6447.331496040000000,16418.250000000000000,92,0400130105500,040,0130,2579634.554670000000000,6447.331496040000000,16477.250000000000000,99,0400130105500,040,0130,2579634.554670000000000,6447.331496040000000,16582.000000000000000,73,0400130105500,040,0130,2579634.554670000000000,6447.331496040000000,16609.500000000000000,58,0400130105500,040,0130,2579634.554670000000000,6447.331496040000000,16677.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,82764
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,96,0400130107000,040,0130,2637989.086140000000000,6492.792907960000000,16427.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,103,0400130107000,040,0130,2637989.086140000000000,6492.792907960000000,16579.250000000000000,81,0400130107000,040,0130,2637989.086140000000000,6492.792907960000000,16629.250000000000000,63,0400130107000,040,0130,2637989.086140000000000,6492.792907960000000,16671.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,74,0400130107000,040,0130,2637989.086140000000000,6492.792907960000000,16572.250000000000000,82879
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,168,0400130420103,040,0130,3963593.697610000000000,11159.263372000000000,16420.600000000000000,179,0400130420103,040,0130,3963593.697610000000000,11159.263372000000000,16481.400000000000000,179,0400130420103,040,0130,3963593.697610000000000,11159.263372000000000,16573.800000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,140,0400130420103,040,0130,3963593.697610000000000,11159.263372000000000,16289.000000000000000,173,0400130420103,040,0130,3963593.697610000000000,11159.263372000000000,16610.200000000000000,82375
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,173,0400130420206,040,0130,15610173.209900000000000,17780.215393000000000,16442.823529400000000,183,0400130420206,040,0130,15610173.209900000000000,17780.215393000000000,16512.176470600000000,181,0400130420206,040,0130,15610173.209900000000000,17780.215393000000000,16597.117647100000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,172,0400130420206,040,0130,15610173.209900000000000,17780.215393000000000,16688.294117600000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,175,0400130420206,040,0130,15610173.209900000000000,17780.215393000000000,16589.352941200000000,82830
